system:index,Aspect_deg,Burned_Since_1996,Elevation_m,MTBS_Severity,Month6_NBR,Month6_NDVI,NLCD2016,Postfire_NBR,Postfire_NDVI,Prefire_NBR,Prefire_NDVI,Slope_deg,Year10_NBR,Year10_NDVI,Year1_NBR,Year1_NDVI,Year5_NBR,Year5_NDVI,Year9_NBR,Year9_NDVI,dNBR,group,lat,lon,.geo
1_82_0,35.801575,1,1420.9553,2,-0.17139123,0.12994604,71,-0.25912833,0.1186556,0.16872826,0.35550928,13.029291,0.39474717,0.5200601,0.16380723,0.31301144,0.1261535,0.34838235,0.12585092,0.3834177,0.4278566,burned,34.31273358953845,-117.54879651259935,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_83_0,186.7492,1,1437.6067,1,-0.09839597,0.21290493,52,-0.044038534,0.21231686,-0.010710347,0.21659803,33.659348,0.16570294,0.35439187,0.07090408,0.2995646,3.6716234E-4,0.2572573,0.027580522,0.2754609,0.033328187,burned,34.31868736646636,-117.53826227904285,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_84_0,144.18942,1,1469.5393,2,-0.26792368,0.13372785,71,-0.3421051,0.12267658,-0.04558819,0.24700628,16.406452,0.1590383,0.36095533,-0.14696325,0.1963288,0.014692675,0.24950813,0.033948153,0.27098727,0.2965169,burned,34.36386343049661,-117.57507840139897,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_85_0,357.1386,1,897.5632,3,-0.25749525,0.17302169,71,-0.29511997,0.17058179,0.5597671,0.7330465,33.9358,0.60880625,0.75961214,0.24234803,0.47610867,0.45927447,0.61300945,0.6046258,0.75223285,0.85488707,burned,34.24808045507298,-117.46390201239936,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_86_0,313.5865,1,1399.8889,2,-0.147764,0.24168141,71,-0.26323682,0.168589,-0.030933106,0.27340215,9.015007,0.09623913,0.33647966,-0.09024934,0.24450615,-0.0039311303,0.25922716,-0.05171761,0.2718137,0.23230372,burned,34.381459710140575,-117.53347270844533,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_87_0,299.39673,1,985.3687,3,-0.079739526,0.17541999,71,-0.17690249,0.13969058,0.2421444,0.4069303,24.975222,0.13365762,0.32173002,0.022610899,0.1858167,0.052139103,0.2405725,0.053048875,0.30240107,0.4190469,burned,34.293524619044106,-117.4794890443277,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_88_0,149.71655,1,857.10986,3,-0.20200044,0.20331965,71,-0.3301019,0.117815934,0.33206394,0.562721,1.2770318,0.43978846,0.63246286,0.080290884,0.3334389,0.21472998,0.43811756,0.32195142,0.56058455,0.6621659,burned,34.27398961199996,-117.46235644369425,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_89_0,133.4038,1,1102.362,2,0.052579466,0.112785906,31,-0.012145223,0.08647125,0.044901453,0.09247396,29.956358,0.06749905,0.09993211,0.03316848,0.098979406,0.052150406,0.11261114,0.026228653,0.08824563,0.057046678,burned,34.325902052866795,-117.50800851914899,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_90_0,126.84871,1,1146.5837,1,0.035850905,0.32627392,71,0.0076280558,0.25604904,0.070036635,0.2984643,2.9866183,0.25171304,0.41722572,0.18080817,0.36963055,0.056565482,0.30357707,0.09327625,0.33807302,0.062408578,burned,34.343572655717445,-117.49127669455704,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_91_0,103.37856,1,1399.5747,3,-0.13711305,0.109831996,71,-0.26499748,0.11685631,0.21075828,0.3915644,14.775903,0.36409652,0.47817454,0.070640415,0.23329373,0.16577835,0.3334233,0.19244942,0.37825763,0.47575575,burned,34.29829694086607,-117.53726448078403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_92_0,298.8374,1,1317.0603,3,-0.17071143,0.23638384,71,-0.28868267,0.15626127,0.06805603,0.30298424,11.207706,0.11716652,0.32302368,-0.111916214,0.20209694,9.084845E-4,0.24890903,-0.04673494,0.2646414,0.3567387,burned,34.349723915451676,-117.45755021428258,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_93_0,270.5408,1,1345.4973,2,-0.10442053,0.22634028,71,-0.26261675,0.14591762,-0.08447577,0.21560115,15.465263,0.016416997,0.24014269,-0.09309864,0.203107,-0.012624691,0.2209216,-0.108188376,0.20172386,0.17814097,burned,34.38915666660817,-117.53384070027457,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_94_0,109.22151,1,1056.7014,1,0.024288144,0.20674352,71,-0.21714887,0.13708329,-0.0031325417,0.19741651,19.00521,0.069565736,0.24113517,0.021695372,0.17150341,0.068930425,0.21952412,-0.028004933,0.19910152,0.21401633,burned,34.32915383634802,-117.46025797060518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_95_0,274.23984,1,1412.8544,2,-0.21671529,0.16298684,71,-0.31181014,0.12082588,0.026814057,0.29254863,12.117092,0.19754995,0.37918913,-0.06061328,0.17209294,0.039423224,0.25846884,0.008460276,0.30325133,0.3386242,burned,34.35922728751323,-117.49089988122272,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_96_0,300.03006,1,1146.287,2,1.5927947E-4,0.31440532,71,-0.24801071,0.14578155,-0.015896691,0.2539362,23.833397,0.09293551,0.32351333,0.017121546,0.2228919,0.10052584,0.27439836,-0.052711617,0.2737962,0.23211402,burned,34.340437311366216,-117.46746142960475,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_97_0,195.7569,1,1051.9866,2,0.05644027,0.20014162,71,-0.17604744,0.12222292,0.15862036,0.27669397,35.82409,0.1361473,0.25238517,0.07548342,0.14149909,0.076072656,0.19806258,0.08483376,0.24864341,0.3346678,burned,34.264967530770534,-117.47835495230211,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_98_0,77.48381,1,985.454,3,-0.18377015,0.20102064,71,-0.38826153,0.1534409,0.17823057,0.40961602,18.562935,0.14582792,0.36561185,-0.040848155,0.20439889,0.08779617,0.28351724,0.045968708,0.3446249,0.5664921,burned,34.30688421514428,-117.47959518986107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_99_0,99.24112,1,1879.561,3,0.009942033,0.07907004,71,-0.066435814,0.08644988,0.14779948,0.23860419,35.881344,0.13809933,0.20299885,-0.008035529,0.11506753,0.09060475,0.19162653,0.12463778,0.2077607,0.21423529,burned,34.307605384556425,-117.58222509972843,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_100_0,70.09168,1,1192.7222,2,-0.24707024,0.155324,71,-0.36273277,0.13947815,0.032107227,0.325655,19.363125,0.20420767,0.39905983,-0.10932467,0.18127482,0.014221586,0.25877717,0.03774207,0.3048331,0.39484,burned,34.345966666016785,-117.53246889332524,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_101_0,79.84218,1,960.4746,2,0.012805845,0.35088682,71,-0.29231188,0.14478219,0.16459179,0.40138415,3.03147,0.17941473,0.4055627,0.1663537,0.3742749,0.14587532,0.3705021,0.17123681,0.440241,0.45690367,burned,34.31418262096826,-117.46189849159462,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_102_0,187.02177,0,1079.3416,1,-0.0712202,0.16955261,71,-0.1824294,0.123252355,-0.029117165,0.19433734,22.311808,0.02684904,0.26048824,-0.021711903,0.17352018,0.068531916,0.27094105,-0.047668606,0.20829794,0.15331224,burned,34.33347185152027,-117.49792106422895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_103_0,97.043205,1,853.079,2,0.005586748,0.15719332,71,-0.05157317,0.123741284,0.05966459,0.18138815,11.699455,0.10749576,0.20930079,0.061468367,0.17888558,0.07480708,0.18797809,0.072402395,0.20435865,0.11123776,burned,34.282478824226025,-117.45641248259608,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_104_0,109.0958,1,1510.2625,3,-0.1588477,0.11961512,90,-0.15959613,0.07190009,0.19684365,0.37266624,4.349102,0.27662122,0.4088254,0.053267643,0.2500125,0.17665134,0.30403504,0.2411852,0.3687104,0.35643977,burned,34.324010686508075,-117.5684474279988,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_105_0,179.4477,1,1259.2217,1,-0.029749556,0.17701718,71,-0.062094685,0.16089362,-0.03518383,0.16354237,21.529694,0.09005627,0.26383528,0.025869157,0.223181,9.0577226E-4,0.19937837,-0.029599784,0.1879528,0.026910855,burned,34.36802894899836,-117.5326141513045,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_106_0,345.90573,1,998.7692,3,-0.19988707,0.17921066,71,-0.3798352,0.17452615,0.13530555,0.38440105,14.623796,0.13560067,0.36491176,-0.029804155,0.22513108,0.04466536,0.26878315,0.0352229,0.32220346,0.5151408,burned,34.32025122455214,-117.45781896123589,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_107_0,127.48183,1,1118.425,2,0.14387721,0.35193524,71,-0.189544,0.15542501,0.10393803,0.27500165,22.382425,0.15935141,0.32004339,0.075121805,0.22848955,0.08744762,0.24211404,0.016150312,0.27325347,0.29348204,burned,34.30640942037987,-117.5056986939809,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_108_0,16.946722,1,1314.5615,1,-0.27370924,0.21980768,71,-0.31851137,0.1479864,-0.11124053,0.23353042,4.462428,0.0127611,0.34378555,-0.17358571,0.20510854,-0.07775775,0.23027046,-0.11584753,0.2687549,0.20727085,burned,34.364958882167016,-117.45936466185098,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_109_0,209.71146,1,999.8464,2,0.018850116,0.346611,71,-0.24545617,0.14359568,6.5173826E-4,0.2770182,4.362447,0.11141778,0.33893955,-3.0700452E-4,0.22848645,0.03994884,0.26734352,-0.018604586,0.26921982,0.2461079,burned,34.32249324244826,-117.48283729927073,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_110_0,41.375957,0,1307.5531,1,-0.21360828,0.19903071,71,-0.2814975,0.16914678,-0.12877466,0.21920398,1.7206535,0.026399644,0.27770862,-0.05476687,0.25837767,-0.05616791,0.23230308,-0.09111546,0.22668214,0.15272285,burned,34.39205649108966,-117.51473070000263,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_111_0,245.89038,1,1041.0358,2,-0.10510294,0.17431909,71,-0.25309357,0.13948481,0.029068798,0.25036165,7.9713845,0.13940011,0.32819468,-0.03521893,0.19206491,0.0020367103,0.22543189,6.056368E-5,0.23684426,0.28216237,burned,34.33028062607839,-117.49637440531292,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_112_0,96.41754,1,963.982,2,-0.019261776,0.28571275,71,-0.24305488,0.11518877,0.17734396,0.34387198,3.524364,0.2133898,0.33717537,0.04513144,0.21092783,0.10757733,0.2786345,0.16683206,0.3140484,0.42039886,burned,34.283728794965405,-117.48725486519442,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_113_0,347.29095,1,1284.5044,4,-0.10689418,0.058876894,71,-0.13499758,0.18867671,0.17511743,0.34426597,25.986942,0.14204347,0.329694,-0.10330418,0.16148116,0.032948196,0.24029653,0.07785671,0.28367203,0.310115,burned,34.31960525070691,-117.53043122156748,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_114_0,131.26738,1,975.5869,3,-0.036241684,0.15670462,71,-0.15175112,0.15654913,0.22148623,0.3839021,30.994448,0.31022972,0.42828023,0.08418467,0.21783262,0.19635357,0.3149171,0.25560957,0.38574126,0.37323734,burned,34.285414329436186,-117.48243482792182,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_115_0,177.16919,1,1117.4373,1,0.04021181,0.25496757,52,0.0039043983,0.20596139,0.032668423,0.21114947,8.930718,0.14880128,0.30771357,0.1168732,0.2857857,0.062239468,0.2538348,0.023028936,0.23829082,0.028764024,burned,34.33884930176123,-117.51471260095178,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_116_0,354.1279,1,1309.1162,2,-0.27199236,0.16095316,71,-0.29639718,0.15522495,-0.10684254,0.23255512,2.0970964,0.039720964,0.30819532,-0.15943815,0.21214369,-0.08311253,0.21871142,-0.11459204,0.24567014,0.18955463,burned,34.388747819675665,-117.50549533854668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_117_0,78.163826,1,1520.9177,4,-0.12949657,0.18484303,71,-0.0943382,0.20729727,0.46387365,0.65440917,22.597712,0.34232447,0.50900054,0.06221215,0.33610734,0.16475648,0.39392963,0.26657045,0.47696128,0.55821186,burned,34.29842614650115,-117.56366485086181,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_118_0,339.7625,1,1367.1812,2,-0.21174428,0.18646923,71,-0.309311,0.1468435,-0.11807993,0.2202569,8.642427,0.1304633,0.34178478,-0.14635646,0.20604709,-0.025462551,0.23332505,-0.0719177,0.24137028,0.19123109,burned,34.38737979810446,-117.5337152949352,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_119_0,353.63162,1,1024.2933,3,-0.17730413,0.17943385,71,-0.22681864,0.16081408,0.27645954,0.4809209,18.134827,0.2508973,0.43412146,0.0045778556,0.24140477,0.13346839,0.3143166,0.18458688,0.40718403,0.5032782,burned,34.29230443942201,-117.48671323209436,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_120_0,81.18454,1,958.0085,2,-0.0795073,0.14403665,71,-0.0656908,0.15869631,0.0010147367,0.18481213,3.1710887,-0.042783782,0.09853305,-0.04090198,0.10531813,-0.036870565,0.12540331,-0.018172469,0.121435374,0.06670553,burned,34.313689951604985,-117.4817182652837,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_121_0,194.77766,1,1460.8788,1,-0.011253153,0.30838618,52,-0.019141007,0.27477804,0.010995128,0.2836353,33.419098,0.20771645,0.41767985,0.15871736,0.39710966,0.009968728,0.28290415,0.04814674,0.31167546,0.030136136,burned,34.31869273265844,-117.54191738738895,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_122_0,57.353096,1,1364.2705,3,-0.27566382,0.15001294,71,-0.3324325,0.14973035,0.038817625,0.3277824,29.440447,0.17547974,0.3925685,-0.16913497,0.14596574,0.015814448,0.24476129,0.06478296,0.31164765,0.37125012,burned,34.33434154993456,-117.54458764851066,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_123_0,103.04,1,914.44183,2,-0.13968827,0.106027074,21,-0.2932694,0.13333555,0.030693635,0.26828226,2.3173728,0.18371896,0.35541582,-0.041149832,0.07721568,0.03273352,0.15288746,0.3301589,0.4761361,0.32396305,burned,34.30543924848675,-117.46860774520455,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_124_0,342.24442,1,1206.0028,4,-0.3222092,0.054630037,71,-0.2612339,0.12525897,0.2591696,0.4881083,24.560146,0.2585065,0.46048108,-0.13089482,0.17035156,0.091460384,0.30000347,0.20277674,0.4406882,0.5204035,burned,34.30494831288798,-117.50000280059892,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_125_0,94.215294,1,1635.6235,4,-0.016911032,0.34468257,71,0.012379933,0.3347748,0.3877373,0.56664205,32.571648,0.12261718,0.36229426,-0.008588267,0.31725758,0.072370715,0.3282212,0.08776049,0.339533,0.37535736,burned,34.334881295604745,-117.56125517244914,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_126_0,83.64912,0,1499.0068,1,0.132177,0.3047889,90,0.14223902,0.25514883,0.18376692,0.29825318,6.043402,0.20745812,0.33387503,0.21838655,0.3111779,0.17617303,0.2873311,0.17736895,0.31269553,0.04152789,burned,34.32398081085696,-117.56693872162498,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_127_0,210.92004,1,800.6921,2,-0.111253,0.24294849,71,-0.25977686,0.14417896,0.04521867,0.23914297,16.654747,0.0377213,0.16554023,-0.061331913,0.17831327,-0.01371812,0.16580504,0.050151747,0.19343287,0.30499554,burned,34.25831240223261,-117.46490136030759,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_128_0,0.15417121,1,1165.5585,2,0.09274447,0.39808345,71,0.013104751,0.3156733,0.04018079,0.30974224,6.31874,0.25120017,0.46787938,0.1455243,0.37353808,0.098681524,0.34991387,0.072714485,0.35532212,0.027076041,burned,34.34240974401852,-117.49832754377806,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_129_0,273.19766,1,1115.0745,3,-0.20806077,0.19150506,71,-0.35314196,0.1886021,0.062359173,0.34282708,14.508839,0.052142363,0.3449418,-0.08817384,0.19697863,0.16868904,0.3615722,-0.064423315,0.29192358,0.41550115,burned,34.32483759552404,-117.43812475749621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_130_0,247.48387,1,1655.5037,2,0.006053098,0.26969746,71,0.021648007,0.25193813,0.029004207,0.24813719,18.464062,0.052178625,0.2536568,0.04373764,0.273101,0.05554849,0.26558742,-0.00835181,0.23369735,0.0073562018,burned,34.36945062389536,-117.60371600299756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_131_0,357.3746,1,1066.826,3,-0.4058369,0.15513985,71,-0.3918814,0.16515528,0.45062625,0.6845486,27.403011,0.5878783,0.7450404,0.113549784,0.4415962,0.30981645,0.5370713,0.5463552,0.7111639,0.84250766,burned,34.2777884910203,-117.4857781869202,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_132_0,72.34637,1,1316.8651,2,-0.14663771,0.20699447,71,-0.13100947,0.21286581,-0.09003373,0.23960002,3.8977807,0.07739852,0.33122835,-0.03780789,0.28333363,-0.03207904,0.2625948,-0.023000058,0.25916624,0.040975742,burned,34.36513598209896,-117.55561372899781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_133_0,184.78906,1,1675.7374,1,-0.06401644,0.20461307,71,-0.06692404,0.20184387,-0.026931513,0.22851431,33.776722,0.18143593,0.36575255,0.077847876,0.30132252,0.01100626,0.24973416,0.034833,0.26395485,0.03999253,burned,34.3275559987543,-117.55611606057056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_134_0,228.94495,0,1049.8512,1,-0.10857523,0.1404562,71,-0.24744725,0.12387416,-0.021365615,0.18917246,2.0124457,0.10475446,0.28859782,0.0034723652,0.1936729,0.0045158076,0.20225243,-0.019061359,0.21226327,0.22608164,burned,34.332035334722676,-117.49618001471103,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_135_0,113.02905,1,1363.6373,2,-0.093687,0.16354063,71,-0.23248987,0.105072565,0.16593836,0.331758,4.152929,0.24979033,0.40704104,0.00540188,0.1910604,0.14970183,0.297239,0.14148033,0.3263335,0.39842823,burned,34.31721655499231,-117.54788477974931,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_136_0,46.685085,1,2033.4158,3,-0.10184092,0.16047606,21,-0.13365623,0.15891579,0.04640413,0.25808862,30.33868,0.02648701,0.22549517,-0.07761019,0.18029211,-0.050459757,0.18736716,-0.010191672,0.2069502,0.18006036,burned,34.3422503764644,-117.58272362347422,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_137_0,63.13457,1,1178.7354,1,0.35772404,0.5735743,52,0.2645739,0.43550953,0.32116646,0.47482488,21.902657,0.56113946,0.6785481,0.4046406,0.5399181,0.3382121,0.48695943,0.41050306,0.5647726,0.05659253,burned,34.27616096064099,-117.50123603683461,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_138_0,125.46871,1,1107.651,2,-0.03373932,0.18689686,71,-0.16676079,0.11806757,0.031831633,0.18848096,2.9496315,0.054469194,0.16898783,-0.054461516,0.1503685,0.006842672,0.15610829,0.014461791,0.1716684,0.19859242,burned,34.33394839047469,-117.52097368780251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_139_0,235.61066,1,1157.8647,3,-0.20209812,0.16510531,71,-0.3042389,0.113237195,0.2364954,0.46328968,27.955906,0.4191665,0.54021794,-0.037744816,0.2258035,0.21383862,0.3384186,0.34946263,0.5082684,0.5407343,burned,34.263510877825475,-117.49342335615675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_140_0,109.531296,1,1014.98694,2,0.10598659,0.40280315,71,-0.30772072,0.14855912,0.033871077,0.2586177,17.602745,0.08320855,0.26475215,-0.008659384,0.20605206,0.094343245,0.27443254,-0.05060476,0.25371644,0.3415918,burned,34.31483425157048,-117.47046076909909,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_141_0,211.81914,1,1137.81,1,-0.06404219,0.31211594,71,-0.07333566,0.23673066,-0.050616916,0.24127239,1.6715968,0.27963617,0.4414052,0.11047867,0.36921427,0.006184187,0.26559246,3.268605E-5,0.2879925,0.022718748,burned,34.344904249121655,-117.51813872855567,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_142_0,296.3846,1,1328.4749,2,-0.100347556,0.24544275,71,-0.23647366,0.17419086,0.011457173,0.24345762,27.526695,0.025786052,0.25424942,-0.077770196,0.17304562,-0.029052211,0.197969,-0.0882695,0.21970533,0.24793084,burned,34.3668760300238,-117.51515823905683,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_143_0,311.7526,1,1198.5956,3,-0.16713072,0.25544336,71,-0.2569314,0.16401267,0.29007804,0.482106,25.25548,0.43106008,0.59068906,0.091772206,0.25325134,0.17790593,0.3789655,0.28597832,0.49451005,0.5470094,burned,34.28463982171219,-117.50084794722449,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_144_0,323.69165,1,1207.0997,1,0.25153834,0.50450104,52,0.09989226,0.3764366,0.13790983,0.40016663,17.924103,0.339775,0.5622087,0.22537936,0.4767027,0.14626272,0.39654106,0.17632984,0.42815644,0.038017575,burned,34.316685994295895,-117.42863717410506,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_145_0,188.50673,0,1580.1772,-9999,0.03849782,0.29188806,71,0.008897158,0.26677895,0.11432405,0.31706607,32.54024,0.29681802,0.42484114,0.18881953,0.35306728,0.10463348,0.2813245,0.09714547,0.3090593,0.10542689,burned,34.29514830222618,-117.54148540202243,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_146_0,37.559,1,1004.0201,3,-0.2314322,0.13258293,71,-0.22594942,0.13304728,0.39621562,0.62915766,30.26991,0.5259339,0.68472385,0.15164989,0.37318835,0.31954315,0.49297518,0.46874422,0.63756627,0.622165,burned,34.277673800465465,-117.48287170063966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_147_0,289.75363,1,988.85913,2,-0.03991307,0.098272115,71,-0.045823205,0.10868802,0.12051931,0.23701432,34.011932,0.12883234,0.21670225,0.054137867,0.14185329,0.106697425,0.18261229,0.08788417,0.21194187,0.16634253,burned,34.287594664997535,-117.46761869149441,"{""type"":""MultiPoint"",""coordinates"":[]}"
